Rec #,Date/Time,Temperature(degC),Pressure(psi)
1,2018-12-19 13:03,6.38,0.043
2,2018-12-19 13:18,6.31,0.044
3,2018-12-19 13:33,6.25,0.044
4,2018-12-19 13:48,6.31,0.044
5,2018-12-19 14:03,6.31,0.04
6,2018-12-19 14:18,6.31,0.039
7,2018-12-19 14:33,6.31,0.039
8,2018-12-19 14:48,6.31,0.039
9,2018-12-19 15:03,6.31,0.039
10,2018-12-19 15:18,6.31,0.039
11,2018-12-19 15:33,6.31,0.039
12,2018-12-19 15:48,6.31,0.039
13,2018-12-19 16:03,6.31,0.039
14,2018-12-19 16:18,6.25,0.038
15,2018-12-19 16:33,6.25,0.037
16,2018-12-19 16:48,6.25,0.037
17,2018-12-19 17:03,6.25,0.037
18,2018-12-19 17:18,6.25,0.036
19,2018-12-19 17:33,6.25,0.036
20,2018-12-19 17:48,6.25,0.036
21,2018-12-19 18:03,6.25,0.036
22,2018-12-19 18:18,6.25,0.036
23,2018-12-19 18:33,6.25,0.034
24,2018-12-19 18:48,6.25,0.035
25,2018-12-19 19:03,6.25,0.035
26,2018-12-19 19:18,6.25,0.035
27,2018-12-19 19:33,6.25,0.035
28,2018-12-19 19:48,6.25,0.036
29,2018-12-19 20:03,6.25,0.036
30,2018-12-19 20:18,6.25,0.036
31,2018-12-19 20:33,6.25,0.036
32,2018-12-19 20:48,6.25,0.035
33,2018-12-19 21:03,6.25,0.035
34,2018-12-19 21:18,6.25,0.035
35,2018-12-19 21:33,6.25,0.034
36,2018-12-19 21:48,6.25,0.034
37,2018-12-19 22:03,6.25,0.034
38,2018-12-19 22:18,6.25,0.034
39,2018-12-19 22:33,6.25,0.034
40,2018-12-19 22:48,6.19,0.029
41,2018-12-19 23:03,6.19,0.029
42,2018-12-19 23:18,6.19,0.03
43,2018-12-19 23:33,6.19,0.029
44,2018-12-19 23:48,6.19,0.029
45,2018-12-20 0:03,6.19,0.029
46,2018-12-20 0:18,6.19,0.03
47,2018-12-20 0:33,6.13,0.031
48,2018-12-20 0:48,6.19,0.03
49,2018-12-20 1:03,6.13,0.03
50,2018-12-20 1:18,6.13,0.031
51,2018-12-20 1:33,6.13,0.031
52,2018-12-20 1:48,6.13,0.031
53,2018-12-20 2:03,6.06,0.031
54,2018-12-20 2:18,6.13,0.032
55,2018-12-20 2:33,6.06,0.031
56,2018-12-20 2:48,6.13,0.032
57,2018-12-20 3:03,6.13,0.033
58,2018-12-20 3:18,6.13,0.034
59,2018-12-20 3:33,6.19,0.034
60,2018-12-20 3:48,6.19,0.035
61,2018-12-20 4:03,6.19,0.036
62,2018-12-20 4:18,6.25,0.036
63,2018-12-20 4:33,6.25,0.038
64,2018-12-20 4:48,6.31,0.039
65,2018-12-20 5:03,6.31,0.044
66,2018-12-20 5:18,6.31,0.05
67,2018-12-20 5:33,6.38,0.052
68,2018-12-20 5:48,6.38,0.056
69,2018-12-20 6:03,6.44,0.059
70,2018-12-20 6:18,6.44,0.062
71,2018-12-20 6:33,6.5,0.064
72,2018-12-20 6:48,6.5,0.062
73,2018-12-20 7:03,6.5,0.06
74,2018-12-20 7:18,6.5,0.059
75,2018-12-20 7:33,6.5,0.058
76,2018-12-20 7:48,6.5,0.057
77,2018-12-20 8:03,6.56,0.056
78,2018-12-20 8:18,6.56,0.057
79,2018-12-20 8:33,6.63,0.057
80,2018-12-20 8:48,6.63,0.058
81,2018-12-20 9:03,6.63,0.057
82,2018-12-20 9:18,6.63,0.057
83,2018-12-20 9:33,6.69,0.058
84,2018-12-20 9:48,6.69,0.056
85,2018-12-20 10:03,6.69,0.057
86,2018-12-20 10:18,6.69,0.056
87,2018-12-20 10:33,6.75,0.056
88,2018-12-20 10:48,6.75,0.056
89,2018-12-20 11:03,6.75,0.055
90,2018-12-20 11:18,6.75,0.055
91,2018-12-20 11:33,6.75,0.055
92,2018-12-20 11:48,6.75,0.056
93,2018-12-20 12:03,6.75,0.054
94,2018-12-20 12:18,6.75,0.051
95,2018-12-20 12:33,6.69,0.05
96,2018-12-20 12:48,6.69,0.049
97,2018-12-20 13:03,6.63,0.047
98,2018-12-20 13:18,6.56,0.047
99,2018-12-20 13:33,6.56,0.046
100,2018-12-20 13:48,6.5,0.046
101,2018-12-20 14:03,6.5,0.044
102,2018-12-20 14:18,6.44,0.043
103,2018-12-20 14:33,6.38,0.043
104,2018-12-20 14:48,6.38,0.042
105,2018-12-20 15:03,6.31,0.044
106,2018-12-20 15:18,6.25,0.037
107,2018-12-20 15:33,6.19,0.032
108,2018-12-20 15:48,6.13,0.027
109,2018-12-20 16:03,6.13,0.025
110,2018-12-20 16:18,6.06,0.026
111,2018-12-20 16:33,6.06,0.026
112,2018-12-20 16:48,6,0.025
113,2018-12-20 17:03,6,0.026
114,2018-12-20 17:18,6,0.025
115,2018-12-20 17:33,6,0.025
116,2018-12-20 17:48,6,0.026
117,2018-12-20 18:03,5.94,0.026
118,2018-12-20 18:18,5.94,0.026
119,2018-12-20 18:33,5.94,0.026
120,2018-12-20 18:48,5.94,0.025
121,2018-12-20 19:03,5.88,0.025
122,2018-12-20 19:18,5.88,0.025
123,2018-12-20 19:33,5.88,0.024
124,2018-12-20 19:48,5.88,0.024
125,2018-12-20 20:03,5.88,0.024
126,2018-12-20 20:18,5.81,0.024
127,2018-12-20 20:33,5.81,0.023
128,2018-12-20 20:48,5.81,0.023
129,2018-12-20 21:03,5.81,0.023
130,2018-12-20 21:18,5.75,0.023
131,2018-12-20 21:33,5.81,0.023
132,2018-12-20 21:48,5.75,0.023
133,2018-12-20 22:03,5.75,0.022
134,2018-12-20 22:18,5.69,0.021
135,2018-12-20 22:33,5.69,0.021
136,2018-12-20 22:48,5.63,0.02
137,2018-12-20 23:03,5.56,0.02
138,2018-12-20 23:18,5.56,0.019
139,2018-12-20 23:33,5.5,0.018
140,2018-12-20 23:48,5.5,0.017
141,2018-12-21 0:03,5.44,0.017
142,2018-12-21 0:18,5.38,0.017
143,2018-12-21 0:33,5.38,0.016
144,2018-12-21 0:48,5.31,0.015
145,2018-12-21 1:03,5.31,0.015
146,2018-12-21 1:18,5.25,0.013
147,2018-12-21 1:33,5.25,0.013
148,2018-12-21 1:48,5.19,0.012
149,2018-12-21 2:03,5.13,0.012
150,2018-12-21 2:18,5.13,0.012
151,2018-12-21 2:33,5.06,0.011
152,2018-12-21 2:48,5.06,0.01
153,2018-12-21 3:03,5.06,0.011
154,2018-12-21 3:18,5,0.01
155,2018-12-21 3:33,5,0.01
156,2018-12-21 3:48,4.94,0.003
157,2018-12-21 4:03,4.94,0.003
158,2018-12-21 4:18,4.88,0.003
159,2018-12-21 4:33,4.88,0.003
160,2018-12-21 4:48,4.88,0.003
161,2018-12-21 5:03,4.88,0.003
162,2018-12-21 5:18,4.81,0.002
163,2018-12-21 5:33,4.75,0.002
164,2018-12-21 5:48,4.75,0.002
165,2018-12-21 6:03,4.75,0.001
166,2018-12-21 6:18,4.69,0.002
167,2018-12-21 6:33,4.63,0.001
168,2018-12-21 6:48,4.63,0.001
169,2018-12-21 7:03,4.56,0.001
170,2018-12-21 7:18,4.56,0.001
171,2018-12-21 7:33,4.5,0.001
172,2018-12-21 7:48,4.5,0
173,2018-12-21 8:03,4.44,0
174,2018-12-21 8:18,4.44,0.001
175,2018-12-21 8:33,4.44,0
176,2018-12-21 8:48,4.38,0
177,2018-12-21 9:03,4.44,0
178,2018-12-21 9:18,4.44,0
179,2018-12-21 9:33,4.44,0
180,2018-12-21 9:48,4.38,-0.001
181,2018-12-21 10:03,4.44,-0.001
182,2018-12-21 10:18,4.44,-0.001
183,2018-12-21 10:33,4.44,-0.001
184,2018-12-21 10:48,4.44,-0.001
185,2018-12-21 11:03,4.44,-0.001
186,2018-12-21 11:18,4.44,-0.002
187,2018-12-21 11:33,4.44,-0.001
188,2018-12-21 11:48,4.5,-0.001
189,2018-12-21 12:03,4.5,-0.001
190,2018-12-21 12:18,4.5,-0.001
191,2018-12-21 12:33,4.56,0.002
192,2018-12-21 12:48,4.56,0.002
193,2018-12-21 13:03,4.56,0.002
194,2018-12-21 13:18,4.63,0.001
195,2018-12-21 13:33,4.63,0.002
196,2018-12-21 13:48,4.63,0.002
197,2018-12-21 14:03,4.63,0.002
198,2018-12-21 14:18,4.69,0.002
199,2018-12-21 14:33,4.63,0.002
200,2018-12-21 14:48,4.63,0.002
201,2018-12-21 15:03,4.63,0.002
202,2018-12-21 15:18,4.63,0.002
203,2018-12-21 15:33,4.63,0.002
204,2018-12-21 15:48,4.56,0.002
205,2018-12-21 16:03,4.56,0.001
206,2018-12-21 16:18,4.56,0.001
207,2018-12-21 16:33,4.5,0.001
208,2018-12-21 16:48,4.44,0.001
209,2018-12-21 17:03,4.38,0.001
210,2018-12-21 17:18,4.38,0.001
211,2018-12-21 17:33,4.38,0.002
212,2018-12-21 17:48,4.38,0.002
213,2018-12-21 18:03,4.38,0.002
214,2018-12-21 18:18,4.38,0.002
215,2018-12-21 18:33,4.38,0.002
216,2018-12-21 18:48,4.38,0.002
217,2018-12-21 19:03,4.38,0.002
218,2018-12-21 19:18,4.38,0.002
219,2018-12-21 19:33,4.38,0.002
220,2018-12-21 19:48,4.38,0.002
221,2018-12-21 20:03,4.38,0.001
222,2018-12-21 20:18,4.38,0.002
223,2018-12-21 20:33,4.38,0.002
224,2018-12-21 20:48,4.44,0.002
225,2018-12-21 21:03,4.44,0.002
226,2018-12-21 21:18,4.38,0.002
227,2018-12-21 21:33,4.44,0.002
228,2018-12-21 21:48,4.44,0.002
229,2018-12-21 22:03,4.44,0.002
230,2018-12-21 22:18,4.44,0.002
231,2018-12-21 22:33,4.44,0.002
232,2018-12-21 22:48,4.5,0.002
233,2018-12-21 23:03,4.5,0.002
234,2018-12-21 23:18,4.44,0.002
235,2018-12-21 23:33,4.44,0.002
236,2018-12-21 23:48,4.44,0.002
237,2018-12-22 0:03,4.5,0.002
238,2018-12-22 0:18,4.5,0.002
239,2018-12-22 0:33,4.44,0.002
240,2018-12-22 0:48,4.5,0.002
241,2018-12-22 1:03,4.44,0.002
242,2018-12-22 1:18,4.5,0.002
243,2018-12-22 1:33,4.44,0.002
244,2018-12-22 1:48,4.44,0.002
245,2018-12-22 2:03,4.44,0.002
246,2018-12-22 2:18,4.44,0.002
247,2018-12-22 2:33,4.44,0.002
248,2018-12-22 2:48,4.44,0.002
249,2018-12-22 3:03,4.44,0.002
250,2018-12-22 3:18,4.44,0.002
251,2018-12-22 3:33,4.38,0.002
252,2018-12-22 3:48,4.38,0.002
253,2018-12-22 4:03,4.31,0.002
254,2018-12-22 4:18,4.25,0.002
255,2018-12-22 4:33,4.19,0.002
256,2018-12-22 4:48,4.19,0.002
257,2018-12-22 5:03,4.19,0.002
258,2018-12-22 5:18,4.19,0.002
259,2018-12-22 5:33,4.19,0.002
260,2018-12-22 5:48,4.19,0.002
261,2018-12-22 6:03,4.19,0.002
262,2018-12-22 6:18,4.19,0.002
263,2018-12-22 6:33,4.19,0.002
264,2018-12-22 6:48,4.19,0.002
265,2018-12-22 7:03,4.19,0.002
266,2018-12-22 7:18,4.19,0.002
267,2018-12-22 7:33,4.13,0.002
268,2018-12-22 7:48,4.13,0.002
269,2018-12-22 8:03,4.13,0.002
270,2018-12-22 8:18,4.13,0.002
271,2018-12-22 8:33,4.13,0.002
272,2018-12-22 8:48,4.13,0.002
273,2018-12-22 9:03,4.13,0.002
274,2018-12-22 9:18,4.13,0.002
275,2018-12-22 9:33,4.13,0.002
276,2018-12-22 9:48,4.13,0.002
277,2018-12-22 10:03,4.19,0.002
278,2018-12-22 10:18,4.13,0.002
279,2018-12-22 10:33,4.13,0.002
280,2018-12-22 10:48,4.19,0.002
281,2018-12-22 11:03,4.19,0.002
282,2018-12-22 11:18,4.19,0.002
283,2018-12-22 11:33,4.19,0.002
284,2018-12-22 11:48,4.25,0.002
285,2018-12-22 12:03,4.25,0.002
286,2018-12-22 12:18,4.25,0.002
287,2018-12-22 12:33,4.25,0.002
288,2018-12-22 12:48,4.31,0.002
289,2018-12-22 13:03,4.31,0.002
290,2018-12-22 13:18,4.31,0.002
291,2018-12-22 13:33,4.31,0.002
292,2018-12-22 13:48,4.31,0.002
293,2018-12-22 14:03,4.31,0.002
294,2018-12-22 14:18,4.38,0.002
295,2018-12-22 14:33,4.38,0.002
296,2018-12-22 14:48,4.38,0.002
297,2018-12-22 15:03,4.38,0.002
298,2018-12-22 15:18,4.38,0.002
299,2018-12-22 15:33,4.38,0.002
300,2018-12-22 15:48,4.38,0.002
301,2018-12-22 16:03,4.44,0.002
302,2018-12-22 16:18,4.38,0.002
303,2018-12-22 16:33,4.38,0.002
304,2018-12-22 16:48,4.38,0.002
305,2018-12-22 17:03,4.31,0.002
306,2018-12-22 17:18,4.31,0.002
307,2018-12-22 17:33,4.31,0.002
308,2018-12-22 17:48,4.31,0.002
309,2018-12-22 18:03,4.38,0.002
310,2018-12-22 18:18,4.38,0.002
311,2018-12-22 18:33,4.31,0.002
312,2018-12-22 18:48,4.31,0.002
313,2018-12-22 19:03,4.25,0.002
314,2018-12-22 19:18,4.25,0.002
315,2018-12-22 19:33,4.31,0.002
316,2018-12-22 19:48,4.38,0.002
317,2018-12-22 20:03,4.44,0.002
318,2018-12-22 20:18,4.38,0.002
319,2018-12-22 20:33,4.38,0.002
320,2018-12-22 20:48,4.44,0.002
321,2018-12-22 21:03,4.38,0.002
322,2018-12-22 21:18,4.44,0.002
323,2018-12-22 21:33,4.44,0.002
324,2018-12-22 21:48,4.44,0.002
325,2018-12-22 22:03,4.56,0.002
326,2018-12-22 22:18,4.63,0.002
327,2018-12-22 22:33,4.56,0.001
328,2018-12-22 22:48,4.5,0.002
329,2018-12-22 23:03,4.44,0.002
330,2018-12-22 23:18,4.44,0.002
331,2018-12-22 23:33,4.44,0.002
332,2018-12-22 23:48,4.63,0
333,2018-12-23 0:03,4.69,0
334,2018-12-23 0:18,4.75,0
335,2018-12-23 0:33,4.75,-0.002
336,2018-12-23 0:48,4.63,-0.004
337,2018-12-23 1:03,4.63,-0.004
338,2018-12-23 1:18,4.63,-0.003
339,2018-12-23 1:33,4.63,-0.003
340,2018-12-23 1:48,4.63,-0.003
341,2018-12-23 2:03,4.63,-0.003
342,2018-12-23 2:18,4.69,-0.003
343,2018-12-23 2:33,4.63,-0.004
344,2018-12-23 2:48,4.69,-0.004
345,2018-12-23 3:03,4.69,-0.004
346,2018-12-23 3:18,4.69,-0.003
347,2018-12-23 3:33,4.69,-0.003
348,2018-12-23 3:48,4.75,-0.002
349,2018-12-23 4:03,4.75,-0.003
350,2018-12-23 4:18,4.75,-0.003
351,2018-12-23 4:33,4.75,-0.003
352,2018-12-23 4:48,4.75,-0.003
353,2018-12-23 5:03,4.75,-0.003
354,2018-12-23 5:18,4.75,-0.002
355,2018-12-23 5:33,4.81,-0.002
356,2018-12-23 5:48,4.81,-0.002
357,2018-12-23 6:03,4.88,-0.002
358,2018-12-23 6:18,4.88,-0.002
359,2018-12-23 6:33,4.88,-0.002
360,2018-12-23 6:48,4.88,0.005
361,2018-12-23 7:03,5,-0.002
362,2018-12-23 7:18,4.94,-0.003
363,2018-12-23 7:33,4.94,-0.002
364,2018-12-23 7:48,4.94,-0.003
365,2018-12-23 8:03,4.94,-0.003
366,2018-12-23 8:18,4.94,-0.003
367,2018-12-23 8:33,4.94,-0.003
368,2018-12-23 8:48,4.94,-0.003
369,2018-12-23 9:03,4.94,-0.003
370,2018-12-23 9:18,4.94,-0.004
371,2018-12-23 9:33,4.94,-0.004
372,2018-12-23 9:48,4.94,-0.003
373,2018-12-23 10:03,5,-0.004
374,2018-12-23 10:18,5,-0.003
375,2018-12-23 10:33,5,-0.004
376,2018-12-23 10:48,5,-0.003
377,2018-12-23 11:03,5,-0.003
378,2018-12-23 11:18,5.06,-0.003
379,2018-12-23 11:33,5.06,-0.003
380,2018-12-23 11:48,5.06,-0.003
381,2018-12-23 12:03,5.06,-0.002
382,2018-12-23 12:18,5.13,-0.002
383,2018-12-23 12:33,5.13,-0.002
384,2018-12-23 12:48,5.19,-0.002
385,2018-12-23 13:03,5.19,-0.002
386,2018-12-23 13:18,5.19,-0.001
387,2018-12-23 13:33,5.19,-0.002
388,2018-12-23 13:48,5.19,-0.001
389,2018-12-23 14:03,5.19,-0.002
390,2018-12-23 14:18,5.19,-0.002
391,2018-12-23 14:33,5.19,-0.002
392,2018-12-23 14:48,5.19,-0.002
393,2018-12-23 15:03,5.19,-0.002
394,2018-12-23 15:18,5.25,-0.002
395,2018-12-23 15:33,5.25,-0.002
396,2018-12-23 15:48,5.25,-0.002
397,2018-12-23 16:03,5.25,-0.002
398,2018-12-23 16:18,5.19,-0.002
399,2018-12-23 16:33,5.19,-0.003
400,2018-12-23 16:48,5.19,-0.003
401,2018-12-23 17:03,5.19,-0.003
402,2018-12-23 17:18,5.19,-0.003
403,2018-12-23 17:33,5.19,-0.003
404,2018-12-23 17:48,5.13,-0.003
405,2018-12-23 18:03,5.19,-0.003
406,2018-12-23 18:18,5.19,-0.003
407,2018-12-23 18:33,5.13,-0.003
408,2018-12-23 18:48,5.19,-0.003
409,2018-12-23 19:03,5.13,-0.003
410,2018-12-23 19:18,5.13,-0.004
411,2018-12-23 19:33,5.13,-0.004
412,2018-12-23 19:48,5.06,-0.004
413,2018-12-23 20:03,5.06,-0.004
414,2018-12-23 20:18,5.06,-0.004
415,2018-12-23 20:33,5.06,-0.004
416,2018-12-23 20:48,5.06,-0.004
417,2018-12-23 21:03,5,-0.004
418,2018-12-23 21:18,5,-0.004
419,2018-12-23 21:33,5,-0.005
420,2018-12-23 21:48,5,-0.005
421,2018-12-23 22:03,4.94,-0.005
422,2018-12-23 22:18,4.94,-0.005
423,2018-12-23 22:33,4.94,-0.005
424,2018-12-23 22:48,4.88,-0.005
425,2018-12-23 23:03,4.88,-0.005
426,2018-12-23 23:18,4.88,-0.005
427,2018-12-23 23:33,4.88,-0.005
428,2018-12-23 23:48,4.81,-0.005
429,2018-12-24 0:03,4.81,-0.005
430,2018-12-24 0:18,4.88,-0.005
431,2018-12-24 0:33,4.81,-0.005
432,2018-12-24 0:48,4.88,-0.005
433,2018-12-24 1:03,4.88,-0.005
434,2018-12-24 1:18,4.81,-0.005
435,2018-12-24 1:33,4.81,-0.005
436,2018-12-24 1:48,4.81,-0.005
437,2018-12-24 2:03,4.75,-0.006
438,2018-12-24 2:18,4.75,-0.006
439,2018-12-24 2:33,4.69,-0.006
440,2018-12-24 2:48,4.69,-0.006
441,2018-12-24 3:03,4.69,-0.006
442,2018-12-24 3:18,4.69,-0.006
443,2018-12-24 3:33,4.69,-0.006
444,2018-12-24 3:48,4.69,-0.006
445,2018-12-24 4:03,4.69,-0.005
446,2018-12-24 4:18,4.69,-0.005
447,2018-12-24 4:33,4.69,-0.005
448,2018-12-24 4:48,4.69,-0.005
449,2018-12-24 5:03,4.69,-0.005
450,2018-12-24 5:18,4.69,-0.005
451,2018-12-24 5:33,4.69,-0.004
452,2018-12-24 5:48,4.69,-0.004
453,2018-12-24 6:03,4.69,-0.004
454,2018-12-24 6:18,4.75,-0.004
455,2018-12-24 6:33,4.75,-0.003
456,2018-12-24 6:48,4.75,-0.003
457,2018-12-24 7:03,4.75,-0.003
458,2018-12-24 7:18,4.81,-0.003
459,2018-12-24 7:33,4.81,-0.003
460,2018-12-24 7:48,4.81,-0.003
461,2018-12-24 8:03,4.81,-0.003
462,2018-12-24 8:18,4.81,-0.003
463,2018-12-24 8:33,4.88,-0.003
464,2018-12-24 8:48,4.88,-0.003
465,2018-12-24 9:03,4.88,-0.003
466,2018-12-24 9:18,4.88,-0.003
467,2018-12-24 9:33,4.88,-0.002
468,2018-12-24 9:48,4.94,-0.002
469,2018-12-24 10:03,4.94,-0.002
470,2018-12-24 10:18,4.94,-0.002
471,2018-12-24 10:33,4.94,-0.002
472,2018-12-24 10:48,5,-0.001
473,2018-12-24 11:03,5,-0.001
474,2018-12-24 11:18,5,-0.001
475,2018-12-24 11:33,5,-0.001
476,2018-12-24 11:48,5.06,0
477,2018-12-24 12:03,5.06,0
478,2018-12-24 12:18,5.06,0
479,2018-12-24 12:33,5.06,0.001
480,2018-12-24 12:48,5.13,0.002
481,2018-12-24 13:03,5.13,0.002
482,2018-12-24 13:18,5.13,0.002
483,2018-12-24 13:33,5.19,0.002
484,2018-12-24 13:48,5.19,0.002
485,2018-12-24 14:03,5.19,0.002
486,2018-12-24 14:18,5.19,0.002
487,2018-12-24 14:33,5.19,0.002
488,2018-12-24 14:48,5.19,0.002
489,2018-12-24 15:03,5.19,0.002
490,2018-12-24 15:18,5.19,0.002
491,2018-12-24 15:33,5.19,0.002
492,2018-12-24 15:48,5.19,0.002
493,2018-12-24 16:03,5.19,0.002
494,2018-12-24 16:18,5.25,0.002
495,2018-12-24 16:33,5.19,0.002
496,2018-12-24 16:48,5.19,0.002
497,2018-12-24 17:03,5.19,0.002
498,2018-12-24 17:18,5.19,0.002
499,2018-12-24 17:33,5.13,0.002
500,2018-12-24 17:48,5.13,0.002
501,2018-12-24 18:03,5.13,0.002
502,2018-12-24 18:18,5.13,0.002
503,2018-12-24 18:33,5.13,0.002
504,2018-12-24 18:48,5.13,0.002
505,2018-12-24 19:03,5.13,0.002
506,2018-12-24 19:18,5.06,0.002
507,2018-12-24 19:33,5.06,0.002
508,2018-12-24 19:48,5.06,0.002
509,2018-12-24 20:03,5.06,0.002
510,2018-12-24 20:18,5.06,0.002
511,2018-12-24 20:33,5,0.002
512,2018-12-24 20:48,5,0.002
513,2018-12-24 21:03,5,0.002
514,2018-12-24 21:18,5,0.002
515,2018-12-24 21:33,4.94,0.002
516,2018-12-24 21:48,4.94,0.002
517,2018-12-24 22:03,4.94,0.002
518,2018-12-24 22:18,4.94,0.002
519,2018-12-24 22:33,4.94,0.002
520,2018-12-24 22:48,4.94,0.002
521,2018-12-24 23:03,4.94,0.002
522,2018-12-24 23:18,4.88,0.002
523,2018-12-24 23:33,4.88,0.002
524,2018-12-24 23:48,4.88,0.002
525,2018-12-25 0:03,4.88,0.002
526,2018-12-25 0:18,4.88,0.002
527,2018-12-25 0:33,4.81,0.002
528,2018-12-25 0:48,4.81,0.002
529,2018-12-25 1:03,4.81,0.002
530,2018-12-25 1:18,4.75,0.002
531,2018-12-25 1:33,4.75,0.002
532,2018-12-25 1:48,4.75,0.002
533,2018-12-25 2:03,4.75,0.002
534,2018-12-25 2:18,4.69,0.002
535,2018-12-25 2:33,4.63,0.002
536,2018-12-25 2:48,4.63,0.002
537,2018-12-25 3:03,4.63,0.002
538,2018-12-25 3:18,4.63,0.002
539,2018-12-25 3:33,4.63,0.002
540,2018-12-25 3:48,4.63,0.002
541,2018-12-25 4:03,4.56,0.002
542,2018-12-25 4:18,4.56,0.002
543,2018-12-25 4:33,4.5,0.002
544,2018-12-25 4:48,4.5,0.002
545,2018-12-25 5:03,4.44,0.002
546,2018-12-25 5:18,4.44,0.002
547,2018-12-25 5:33,4.44,0.002
548,2018-12-25 5:48,4.44,0.002
549,2018-12-25 6:03,4.44,0.002
550,2018-12-25 6:18,4.44,0.002
551,2018-12-25 6:33,4.44,0.002
552,2018-12-25 6:48,4.38,0.002
553,2018-12-25 7:03,4.38,0.002
554,2018-12-25 7:18,4.31,0.002
555,2018-12-25 7:33,4.31,0.002
556,2018-12-25 7:48,4.25,0.002
557,2018-12-25 8:03,4.25,0.002
558,2018-12-25 8:18,4.19,0.002
559,2018-12-25 8:33,4.13,0.002
560,2018-12-25 8:48,4.13,0.002
561,2018-12-25 9:03,4.13,0.002
562,2018-12-25 9:18,4.13,0.002
563,2018-12-25 9:33,4.06,0.002
564,2018-12-25 9:48,4.06,0.002
565,2018-12-25 10:03,4.13,0.002
566,2018-12-25 10:18,4.06,0.002
567,2018-12-25 10:33,4.06,0.002
568,2018-12-25 10:48,4.06,0.002
569,2018-12-25 11:03,4.06,0.002
570,2018-12-25 11:18,4.06,0.002
571,2018-12-25 11:33,4.13,0.002
572,2018-12-25 11:48,4.13,0.002
573,2018-12-25 12:03,4.13,0.002
574,2018-12-25 12:18,4.19,0.002
575,2018-12-25 12:33,4.19,0.002
576,2018-12-25 12:48,4.25,0.002
577,2018-12-25 13:03,4.25,0.002
578,2018-12-25 13:18,4.25,0.002
579,2018-12-25 13:33,4.25,0.002
580,2018-12-25 13:48,4.31,0.002
581,2018-12-25 14:03,4.31,0.002
582,2018-12-25 14:18,4.31,0.002
583,2018-12-25 14:33,4.31,0.002
584,2018-12-25 14:48,4.31,0.002
585,2018-12-25 15:03,4.31,0.002
586,2018-12-25 15:18,4.38,0.002
587,2018-12-25 15:33,4.31,0.002
588,2018-12-25 15:48,4.38,0.002
589,2018-12-25 16:03,4.31,0.002
590,2018-12-25 16:18,4.31,0.002
591,2018-12-25 16:33,4.31,0.002
592,2018-12-25 16:48,4.31,0.002
593,2018-12-25 17:03,4.31,0.002
594,2018-12-25 17:18,4.31,0.002
595,2018-12-25 17:33,4.31,0.002
596,2018-12-25 17:48,4.25,0.002
597,2018-12-25 18:03,4.25,0.002
598,2018-12-25 18:18,4.25,0.002
599,2018-12-25 18:33,4.25,0.002
600,2018-12-25 18:48,4.25,0.002
601,2018-12-25 19:03,4.25,0.002
602,2018-12-25 19:18,4.25,0.002
